var_type,var_name,index_1,index_2,index_3,index_4,value
delta,"delta[9,33,3,1]",9,33,3,1,0.0
delta,"delta[9,33,3,2]",9,33,3,2,0.0
delta,"delta[9,33,3,3]",9,33,3,3,0.0
delta,"delta[9,33,3,4]",9,33,3,4,0.0
delta,"delta[9,33,4,1]",9,33,4,1,0.0
delta,"delta[9,33,4,2]",9,33,4,2,0.0
delta,"delta[9,33,4,3]",9,33,4,3,0.0
delta,"delta[9,33,4,4]",9,33,4,4,0.0
delta,"delta[9,33,5,1]",9,33,5,1,0.0
delta,"delta[9,33,5,2]",9,33,5,2,0.0
delta,"delta[9,33,5,3]",9,33,5,3,0.0
delta,"delta[9,34,1,1]",9,34,1,1,0.0
delta,"delta[9,34,1,2]",9,34,1,2,0.0
delta,"delta[9,34,1,3]",9,34,1,3,1.0
delta,"delta[9,34,1,4]",9,34,1,4,0.0
delta,"delta[9,34,1,5]",9,34,1,5,0.0
delta,"delta[9,34,2,1]",9,34,2,1,1.0
delta,"delta[9,34,2,2]",9,34,2,2,1.0
delta,"delta[9,34,2,3]",9,34,2,3,1.0
delta,"delta[9,34,2,4]",9,34,2,4,1.0
delta,"delta[9,34,2,5]",9,34,2,5,1.0
delta,"delta[9,34,3,1]",9,34,3,1,0.0
delta,"delta[9,34,3,2]",9,34,3,2,0.0
delta,"delta[9,34,3,3]",9,34,3,3,0.0
delta,"delta[9,34,3,4]",9,34,3,4,0.0
delta,"delta[9,34,4,1]",9,34,4,1,0.0
delta,"delta[9,34,4,2]",9,34,4,2,0.0
delta,"delta[9,34,4,3]",9,34,4,3,0.0
delta,"delta[9,34,4,4]",9,34,4,4,0.0
delta,"delta[9,34,5,1]",9,34,5,1,0.0
delta,"delta[9,34,5,2]",9,34,5,2,0.0
delta,"delta[9,34,5,3]",9,34,5,3,0.0
delta,"delta[9,35,1,1]",9,35,1,1,1.0
delta,"delta[9,35,1,2]",9,35,1,2,1.0
delta,"delta[9,35,1,3]",9,35,1,3,1.0
delta,"delta[9,35,1,4]",9,35,1,4,1.0
delta,"delta[9,35,1,5]",9,35,1,5,1.0
delta,"delta[9,35,2,1]",9,35,2,1,0.0
delta,"delta[9,35,2,2]",9,35,2,2,0.0
delta,"delta[9,35,2,3]",9,35,2,3,0.0
delta,"delta[9,35,2,4]",9,35,2,4,0.0
delta,"delta[9,35,2,5]",9,35,2,5,0.0
delta,"delta[9,35,3,1]",9,35,3,1,0.0
delta,"delta[9,35,3,2]",9,35,3,2,0.0
delta,"delta[9,35,3,3]",9,35,3,3,0.0
delta,"delta[9,35,3,4]",9,35,3,4,0.0
delta,"delta[9,35,4,1]",9,35,4,1,0.0
delta,"delta[9,35,4,2]",9,35,4,2,0.0
delta,"delta[9,35,4,3]",9,35,4,3,0.0
delta,"delta[9,35,4,4]",9,35,4,4,0.0
delta,"delta[9,35,5,1]",9,35,5,1,0.0
delta,"delta[9,35,5,2]",9,35,5,2,0.0
delta,"delta[9,35,5,3]",9,35,5,3,0.0
delta,"delta[9,36,1,1]",9,36,1,1,1.0
delta,"delta[9,36,1,2]",9,36,1,2,1.0
delta,"delta[9,36,1,3]",9,36,1,3,1.0
delta,"delta[9,36,1,4]",9,36,1,4,1.0
delta,"delta[9,36,1,5]",9,36,1,5,1.0
delta,"delta[9,36,2,1]",9,36,2,1,1.0
delta,"delta[9,36,2,2]",9,36,2,2,1.0
delta,"delta[9,36,2,3]",9,36,2,3,1.0
delta,"delta[9,36,2,4]",9,36,2,4,1.0
delta,"delta[9,36,2,5]",9,36,2,5,1.0
delta,"delta[9,36,3,1]",9,36,3,1,0.0
delta,"delta[9,36,3,2]",9,36,3,2,0.0
delta,"delta[9,36,3,3]",9,36,3,3,0.0
delta,"delta[9,36,3,4]",9,36,3,4,0.0
delta,"delta[9,36,4,1]",9,36,4,1,0.0
delta,"delta[9,36,4,2]",9,36,4,2,0.0
delta,"delta[9,36,4,3]",9,36,4,3,0.0
delta,"delta[9,36,4,4]",9,36,4,4,0.0
delta,"delta[9,36,5,1]",9,36,5,1,0.0
delta,"delta[9,36,5,2]",9,36,5,2,0.0
delta,"delta[9,36,5,3]",9,36,5,3,0.0
delta,"delta[9,37,1,1]",9,37,1,1,1.0
delta,"delta[9,37,1,2]",9,37,1,2,0.0
delta,"delta[9,37,1,3]",9,37,1,3,0.0
delta,"delta[9,37,1,4]",9,37,1,4,0.0
delta,"delta[9,37,1,5]",9,37,1,5,0.0
delta,"delta[9,37,2,1]",9,37,2,1,1.0
delta,"delta[9,37,2,2]",9,37,2,2,0.0
delta,"delta[9,37,2,3]",9,37,2,3,0.0
delta,"delta[9,37,2,4]",9,37,2,4,0.0
delta,"delta[9,37,2,5]",9,37,2,5,0.0
delta,"delta[9,37,3,1]",9,37,3,1,0.0
delta,"delta[9,37,3,2]",9,37,3,2,0.0
delta,"delta[9,37,3,3]",9,37,3,3,0.0
delta,"delta[9,37,3,4]",9,37,3,4,0.0
delta,"delta[9,37,4,1]",9,37,4,1,0.0
delta,"delta[9,37,4,2]",9,37,4,2,0.0
delta,"delta[9,37,4,3]",9,37,4,3,0.0
delta,"delta[9,37,4,4]",9,37,4,4,0.0
delta,"delta[9,37,5,1]",9,37,5,1,0.0
delta,"delta[9,37,5,2]",9,37,5,2,0.0
delta,"delta[9,37,5,3]",9,37,5,3,0.0
delta,"delta[9,38,1,1]",9,38,1,1,0.0
delta,"delta[9,38,1,2]",9,38,1,2,0.0
delta,"delta[9,38,1,3]",9,38,1,3,0.0
delta,"delta[9,38,1,4]",9,38,1,4,0.0
delta,"delta[9,38,1,5]",9,38,1,5,0.0
delta,"delta[9,38,2,1]",9,38,2,1,0.0
delta,"delta[9,38,2,2]",9,38,2,2,0.0
delta,"delta[9,38,2,3]",9,38,2,3,0.0
delta,"delta[9,38,2,4]",9,38,2,4,0.0
delta,"delta[9,38,2,5]",9,38,2,5,0.0
delta,"delta[9,38,3,1]",9,38,3,1,0.0
delta,"delta[9,38,3,2]",9,38,3,2,0.0
delta,"delta[9,38,3,3]",9,38,3,3,0.0
delta,"delta[9,38,3,4]",9,38,3,4,0.0
delta,"delta[9,38,4,1]",9,38,4,1,0.0
delta,"delta[9,38,4,2]",9,38,4,2,0.0
delta,"delta[9,38,4,3]",9,38,4,3,0.0
delta,"delta[9,38,4,4]",9,38,4,4,0.0
delta,"delta[9,38,5,1]",9,38,5,1,0.0
delta,"delta[9,38,5,2]",9,38,5,2,0.0
delta,"delta[9,38,5,3]",9,38,5,3,0.0
delta,"delta[9,39,1,1]",9,39,1,1,1.0
delta,"delta[9,39,1,2]",9,39,1,2,0.0
delta,"delta[9,39,1,3]",9,39,1,3,0.0
delta,"delta[9,39,1,4]",9,39,1,4,0.0
delta,"delta[9,39,1,5]",9,39,1,5,0.0
delta,"delta[9,39,2,1]",9,39,2,1,1.0
delta,"delta[9,39,2,2]",9,39,2,2,1.0
delta,"delta[9,39,2,3]",9,39,2,3,1.0
delta,"delta[9,39,2,4]",9,39,2,4,1.0
delta,"delta[9,39,2,5]",9,39,2,5,1.0
delta,"delta[9,39,3,1]",9,39,3,1,0.0
delta,"delta[9,39,3,2]",9,39,3,2,0.0
delta,"delta[9,39,3,3]",9,39,3,3,0.0
delta,"delta[9,39,3,4]",9,39,3,4,0.0
delta,"delta[9,39,4,1]",9,39,4,1,0.0
delta,"delta[9,39,4,2]",9,39,4,2,0.0
delta,"delta[9,39,4,3]",9,39,4,3,0.0
delta,"delta[9,39,4,4]",9,39,4,4,0.0
delta,"delta[9,39,5,1]",9,39,5,1,0.0
delta,"delta[9,39,5,2]",9,39,5,2,0.0
delta,"delta[9,39,5,3]",9,39,5,3,0.0
delta,"delta[9,40,1,1]",9,40,1,1,1.0
delta,"delta[9,40,1,2]",9,40,1,2,1.0
delta,"delta[9,40,1,3]",9,40,1,3,1.0
delta,"delta[9,40,1,4]",9,40,1,4,1.0
delta,"delta[9,40,1,5]",9,40,1,5,1.0
delta,"delta[9,40,2,1]",9,40,2,1,0.0
delta,"delta[9,40,2,2]",9,40,2,2,0.0
delta,"delta[9,40,2,3]",9,40,2,3,0.0
delta,"delta[9,40,2,4]",9,40,2,4,0.0
delta,"delta[9,40,2,5]",9,40,2,5,0.0
delta,"delta[9,40,3,1]",9,40,3,1,0.0
delta,"delta[9,40,3,2]",9,40,3,2,0.0
delta,"delta[9,40,3,3]",9,40,3,3,0.0
delta,"delta[9,40,3,4]",9,40,3,4,0.0
delta,"delta[9,40,4,1]",9,40,4,1,0.0
delta,"delta[9,40,4,2]",9,40,4,2,0.0
delta,"delta[9,40,4,3]",9,40,4,3,0.0
delta,"delta[9,40,4,4]",9,40,4,4,0.0
delta,"delta[9,40,5,1]",9,40,5,1,0.0
delta,"delta[9,40,5,2]",9,40,5,2,0.0
delta,"delta[9,40,5,3]",9,40,5,3,0.0
delta,"delta[10,1,1,1]",10,1,1,1,0.0
delta,"delta[10,1,1,2]",10,1,1,2,0.0
delta,"delta[10,1,1,3]",10,1,1,3,0.0
delta,"delta[10,1,1,4]",10,1,1,4,0.0
delta,"delta[10,1,1,5]",10,1,1,5,0.0
delta,"delta[10,1,2,1]",10,1,2,1,1.0
delta,"delta[10,1,2,2]",10,1,2,2,1.0
delta,"delta[10,1,2,3]",10,1,2,3,1.0
delta,"delta[10,1,2,4]",10,1,2,4,1.0
delta,"delta[10,1,2,5]",10,1,2,5,1.0
delta,"delta[10,1,3,1]",10,1,3,1,1.0
delta,"delta[10,1,3,2]",10,1,3,2,1.0
delta,"delta[10,1,3,3]",10,1,3,3,1.0
delta,"delta[10,1,3,4]",10,1,3,4,1.0
delta,"delta[10,1,4,1]",10,1,4,1,1.0
delta,"delta[10,1,4,2]",10,1,4,2,1.0
delta,"delta[10,1,4,3]",10,1,4,3,1.0
delta,"delta[10,1,4,4]",10,1,4,4,1.0
delta,"delta[10,1,5,1]",10,1,5,1,1.0
delta,"delta[10,1,5,2]",10,1,5,2,1.0
delta,"delta[10,1,5,3]",10,1,5,3,1.0
delta,"delta[10,2,1,1]",10,2,1,1,0.0
delta,"delta[10,2,1,2]",10,2,1,2,0.0
delta,"delta[10,2,1,3]",10,2,1,3,0.0
delta,"delta[10,2,1,4]",10,2,1,4,0.0
delta,"delta[10,2,1,5]",10,2,1,5,0.0
delta,"delta[10,2,2,1]",10,2,2,1,1.0
delta,"delta[10,2,2,2]",10,2,2,2,1.0
delta,"delta[10,2,2,3]",10,2,2,3,1.0
delta,"delta[10,2,2,4]",10,2,2,4,1.0
delta,"delta[10,2,2,5]",10,2,2,5,1.0
delta,"delta[10,2,3,1]",10,2,3,1,1.0
delta,"delta[10,2,3,2]",10,2,3,2,1.0
delta,"delta[10,2,3,3]",10,2,3,3,1.0
delta,"delta[10,2,3,4]",10,2,3,4,1.0
delta,"delta[10,2,4,1]",10,2,4,1,1.0
delta,"delta[10,2,4,2]",10,2,4,2,1.0
delta,"delta[10,2,4,3]",10,2,4,3,1.0
delta,"delta[10,2,4,4]",10,2,4,4,1.0
delta,"delta[10,2,5,1]",10,2,5,1,1.0
delta,"delta[10,2,5,2]",10,2,5,2,1.0
delta,"delta[10,2,5,3]",10,2,5,3,0.0
delta,"delta[10,3,1,1]",10,3,1,1,0.0
delta,"delta[10,3,1,2]",10,3,1,2,0.0
delta,"delta[10,3,1,3]",10,3,1,3,0.0
delta,"delta[10,3,1,4]",10,3,1,4,0.0
delta,"delta[10,3,1,5]",10,3,1,5,0.0
delta,"delta[10,3,2,1]",10,3,2,1,0.0
delta,"delta[10,3,2,2]",10,3,2,2,1.0
delta,"delta[10,3,2,3]",10,3,2,3,1.0
delta,"delta[10,3,2,4]",10,3,2,4,1.0
delta,"delta[10,3,2,5]",10,3,2,5,1.0
delta,"delta[10,3,3,1]",10,3,3,1,0.0
delta,"delta[10,3,3,2]",10,3,3,2,0.0
delta,"delta[10,3,3,3]",10,3,3,3,0.0
delta,"delta[10,3,3,4]",10,3,3,4,0.0
delta,"delta[10,3,4,1]",10,3,4,1,1.0
delta,"delta[10,3,4,2]",10,3,4,2,1.0
delta,"delta[10,3,4,3]",10,3,4,3,1.0
delta,"delta[10,3,4,4]",10,3,4,4,1.0
delta,"delta[10,3,5,1]",10,3,5,1,1.0
delta,"delta[10,3,5,2]",10,3,5,2,1.0
delta,"delta[10,3,5,3]",10,3,5,3,1.0
delta,"delta[10,4,1,1]",10,4,1,1,0.0
delta,"delta[10,4,1,2]",10,4,1,2,0.0
delta,"delta[10,4,1,3]",10,4,1,3,0.0
delta,"delta[10,4,1,4]",10,4,1,4,0.0
delta,"delta[10,4,1,5]",10,4,1,5,0.0
delta,"delta[10,4,2,1]",10,4,2,1,1.0
delta,"delta[10,4,2,2]",10,4,2,2,1.0
delta,"delta[10,4,2,3]",10,4,2,3,1.0
delta,"delta[10,4,2,4]",10,4,2,4,1.0
delta,"delta[10,4,2,5]",10,4,2,5,1.0
delta,"delta[10,4,3,1]",10,4,3,1,1.0
delta,"delta[10,4,3,2]",10,4,3,2,1.0
delta,"delta[10,4,3,3]",10,4,3,3,1.0
delta,"delta[10,4,3,4]",10,4,3,4,1.0
delta,"delta[10,4,4,1]",10,4,4,1,1.0
delta,"delta[10,4,4,2]",10,4,4,2,1.0
delta,"delta[10,4,4,3]",10,4,4,3,1.0
delta,"delta[10,4,4,4]",10,4,4,4,0.0
delta,"delta[10,4,5,1]",10,4,5,1,1.0
delta,"delta[10,4,5,2]",10,4,5,2,1.0
delta,"delta[10,4,5,3]",10,4,5,3,1.0
delta,"delta[10,5,1,1]",10,5,1,1,0.0
delta,"delta[10,5,1,2]",10,5,1,2,0.0
delta,"delta[10,5,1,3]",10,5,1,3,0.0
delta,"delta[10,5,1,4]",10,5,1,4,0.0
delta,"delta[10,5,1,5]",10,5,1,5,0.0
delta,"delta[10,5,2,1]",10,5,2,1,1.0
delta,"delta[10,5,2,2]",10,5,2,2,1.0
delta,"delta[10,5,2,3]",10,5,2,3,1.0
delta,"delta[10,5,2,4]",10,5,2,4,1.0
delta,"delta[10,5,2,5]",10,5,2,5,1.0
delta,"delta[10,5,3,1]",10,5,3,1,1.0
delta,"delta[10,5,3,2]",10,5,3,2,1.0
delta,"delta[10,5,3,3]",10,5,3,3,1.0
delta,"delta[10,5,3,4]",10,5,3,4,1.0
delta,"delta[10,5,4,1]",10,5,4,1,1.0
delta,"delta[10,5,4,2]",10,5,4,2,1.0
delta,"delta[10,5,4,3]",10,5,4,3,1.0
delta,"delta[10,5,4,4]",10,5,4,4,1.0
delta,"delta[10,5,5,1]",10,5,5,1,1.0
delta,"delta[10,5,5,2]",10,5,5,2,1.0
delta,"delta[10,5,5,3]",10,5,5,3,1.0
delta,"delta[10,6,1,1]",10,6,1,1,0.0
delta,"delta[10,6,1,2]",10,6,1,2,0.0
delta,"delta[10,6,1,3]",10,6,1,3,0.0
delta,"delta[10,6,1,4]",10,6,1,4,0.0
delta,"delta[10,6,1,5]",10,6,1,5,0.0
delta,"delta[10,6,2,1]",10,6,2,1,0.0
delta,"delta[10,6,2,2]",10,6,2,2,1.0
delta,"delta[10,6,2,3]",10,6,2,3,1.0
delta,"delta[10,6,2,4]",10,6,2,4,1.0
delta,"delta[10,6,2,5]",10,6,2,5,1.0
delta,"delta[10,6,3,1]",10,6,3,1,1.0
delta,"delta[10,6,3,2]",10,6,3,2,1.0
delta,"delta[10,6,3,3]",10,6,3,3,1.0
delta,"delta[10,6,3,4]",10,6,3,4,1.0
delta,"delta[10,6,4,1]",10,6,4,1,1.0
delta,"delta[10,6,4,2]",10,6,4,2,1.0
delta,"delta[10,6,4,3]",10,6,4,3,1.0
delta,"delta[10,6,4,4]",10,6,4,4,1.0
delta,"delta[10,6,5,1]",10,6,5,1,1.0
delta,"delta[10,6,5,2]",10,6,5,2,1.0
delta,"delta[10,6,5,3]",10,6,5,3,1.0
delta,"delta[10,7,1,1]",10,7,1,1,0.0
delta,"delta[10,7,1,2]",10,7,1,2,0.0
delta,"delta[10,7,1,3]",10,7,1,3,0.0
delta,"delta[10,7,1,4]",10,7,1,4,0.0
delta,"delta[10,7,1,5]",10,7,1,5,0.0
delta,"delta[10,7,2,1]",10,7,2,1,1.0
delta,"delta[10,7,2,2]",10,7,2,2,1.0
delta,"delta[10,7,2,3]",10,7,2,3,1.0
delta,"delta[10,7,2,4]",10,7,2,4,1.0
delta,"delta[10,7,2,5]",10,7,2,5,1.0
delta,"delta[10,7,3,1]",10,7,3,1,1.0
delta,"delta[10,7,3,2]",10,7,3,2,1.0
delta,"delta[10,7,3,3]",10,7,3,3,1.0
delta,"delta[10,7,3,4]",10,7,3,4,1.0
delta,"delta[10,7,4,1]",10,7,4,1,1.0
delta,"delta[10,7,4,2]",10,7,4,2,1.0
delta,"delta[10,7,4,3]",10,7,4,3,1.0
delta,"delta[10,7,4,4]",10,7,4,4,1.0
delta,"delta[10,7,5,1]",10,7,5,1,1.0
delta,"delta[10,7,5,2]",10,7,5,2,1.0
delta,"delta[10,7,5,3]",10,7,5,3,1.0
delta,"delta[10,8,1,1]",10,8,1,1,0.0
delta,"delta[10,8,1,2]",10,8,1,2,0.0
delta,"delta[10,8,1,3]",10,8,1,3,0.0
delta,"delta[10,8,1,4]",10,8,1,4,0.0
delta,"delta[10,8,1,5]",10,8,1,5,0.0
delta,"delta[10,8,2,1]",10,8,2,1,1.0
delta,"delta[10,8,2,2]",10,8,2,2,1.0
delta,"delta[10,8,2,3]",10,8,2,3,1.0
delta,"delta[10,8,2,4]",10,8,2,4,1.0
delta,"delta[10,8,2,5]",10,8,2,5,1.0
delta,"delta[10,8,3,1]",10,8,3,1,1.0
delta,"delta[10,8,3,2]",10,8,3,2,1.0
delta,"delta[10,8,3,3]",10,8,3,3,1.0
delta,"delta[10,8,3,4]",10,8,3,4,1.0
delta,"delta[10,8,4,1]",10,8,4,1,1.0
delta,"delta[10,8,4,2]",10,8,4,2,1.0
delta,"delta[10,8,4,3]",10,8,4,3,1.0
delta,"delta[10,8,4,4]",10,8,4,4,1.0
delta,"delta[10,8,5,1]",10,8,5,1,1.0
delta,"delta[10,8,5,2]",10,8,5,2,1.0
delta,"delta[10,8,5,3]",10,8,5,3,1.0
delta,"delta[10,9,1,1]",10,9,1,1,0.0
delta,"delta[10,9,1,2]",10,9,1,2,0.0
delta,"delta[10,9,1,3]",10,9,1,3,0.0
delta,"delta[10,9,1,4]",10,9,1,4,0.0
delta,"delta[10,9,1,5]",10,9,1,5,0.0
delta,"delta[10,9,2,1]",10,9,2,1,0.0
delta,"delta[10,9,2,2]",10,9,2,2,1.0
delta,"delta[10,9,2,3]",10,9,2,3,1.0
delta,"delta[10,9,2,4]",10,9,2,4,1.0
delta,"delta[10,9,2,5]",10,9,2,5,1.0
delta,"delta[10,9,3,1]",10,9,3,1,1.0
delta,"delta[10,9,3,2]",10,9,3,2,1.0
delta,"delta[10,9,3,3]",10,9,3,3,1.0
delta,"delta[10,9,3,4]",10,9,3,4,1.0
delta,"delta[10,9,4,1]",10,9,4,1,1.0
delta,"delta[10,9,4,2]",10,9,4,2,1.0
delta,"delta[10,9,4,3]",10,9,4,3,1.0
delta,"delta[10,9,4,4]",10,9,4,4,1.0
delta,"delta[10,9,5,1]",10,9,5,1,1.0
delta,"delta[10,9,5,2]",10,9,5,2,1.0
delta,"delta[10,9,5,3]",10,9,5,3,1.0
delta,"delta[10,11,1,1]",10,11,1,1,0.0
delta,"delta[10,11,1,2]",10,11,1,2,0.0
delta,"delta[10,11,1,3]",10,11,1,3,0.0
delta,"delta[10,11,1,4]",10,11,1,4,0.0
delta,"delta[10,11,1,5]",10,11,1,5,0.0
delta,"delta[10,11,2,1]",10,11,2,1,0.0
delta,"delta[10,11,2,2]",10,11,2,2,0.0
delta,"delta[10,11,2,3]",10,11,2,3,0.0
delta,"delta[10,11,2,4]",10,11,2,4,0.0
delta,"delta[10,11,2,5]",10,11,2,5,0.0
delta,"delta[10,11,3,1]",10,11,3,1,0.0
delta,"delta[10,11,3,2]",10,11,3,2,0.0
delta,"delta[10,11,3,3]",10,11,3,3,0.0
delta,"delta[10,11,3,4]",10,11,3,4,0.0
delta,"delta[10,11,4,1]",10,11,4,1,0.0
delta,"delta[10,11,4,2]",10,11,4,2,0.0
delta,"delta[10,11,4,3]",10,11,4,3,0.0
delta,"delta[10,11,4,4]",10,11,4,4,0.0
delta,"delta[10,11,5,1]",10,11,5,1,0.0
delta,"delta[10,11,5,2]",10,11,5,2,0.0
delta,"delta[10,11,5,3]",10,11,5,3,0.0
delta,"delta[10,12,1,1]",10,12,1,1,0.0
delta,"delta[10,12,1,2]",10,12,1,2,0.0
delta,"delta[10,12,1,3]",10,12,1,3,0.0
delta,"delta[10,12,1,4]",10,12,1,4,0.0
delta,"delta[10,12,1,5]",10,12,1,5,0.0
delta,"delta[10,12,2,1]",10,12,2,1,1.0
delta,"delta[10,12,2,2]",10,12,2,2,1.0
delta,"delta[10,12,2,3]",10,12,2,3,1.0
delta,"delta[10,12,2,4]",10,12,2,4,1.0
delta,"delta[10,12,2,5]",10,12,2,5,1.0
delta,"delta[10,12,3,1]",10,12,3,1,0.0
delta,"delta[10,12,3,2]",10,12,3,2,0.0
delta,"delta[10,12,3,3]",10,12,3,3,0.0
delta,"delta[10,12,3,4]",10,12,3,4,0.0
delta,"delta[10,12,4,1]",10,12,4,1,0.0
delta,"delta[10,12,4,2]",10,12,4,2,0.0
delta,"delta[10,12,4,3]",10,12,4,3,0.0
delta,"delta[10,12,4,4]",10,12,4,4,0.0
delta,"delta[10,12,5,1]",10,12,5,1,1.0
delta,"delta[10,12,5,2]",10,12,5,2,1.0
delta,"delta[10,12,5,3]",10,12,5,3,1.0
delta,"delta[10,13,1,1]",10,13,1,1,0.0
delta,"delta[10,13,1,2]",10,13,1,2,0.0
delta,"delta[10,13,1,3]",10,13,1,3,0.0
delta,"delta[10,13,1,4]",10,13,1,4,0.0
delta,"delta[10,13,1,5]",10,13,1,5,0.0
delta,"delta[10,13,2,1]",10,13,2,1,1.0
delta,"delta[10,13,2,2]",10,13,2,2,1.0
delta,"delta[10,13,2,3]",10,13,2,3,1.0
delta,"delta[10,13,2,4]",10,13,2,4,1.0
delta,"delta[10,13,2,5]",10,13,2,5,1.0
delta,"delta[10,13,3,1]",10,13,3,1,0.0
delta,"delta[10,13,3,2]",10,13,3,2,0.0
delta,"delta[10,13,3,3]",10,13,3,3,0.0
delta,"delta[10,13,3,4]",10,13,3,4,0.0
delta,"delta[10,13,4,1]",10,13,4,1,1.0
delta,"delta[10,13,4,2]",10,13,4,2,1.0
delta,"delta[10,13,4,3]",10,13,4,3,1.0
delta,"delta[10,13,4,4]",10,13,4,4,1.0
delta,"delta[10,13,5,1]",10,13,5,1,1.0
delta,"delta[10,13,5,2]",10,13,5,2,1.0
delta,"delta[10,13,5,3]",10,13,5,3,1.0
delta,"delta[10,14,1,1]",10,14,1,1,0.0
delta,"delta[10,14,1,2]",10,14,1,2,0.0
delta,"delta[10,14,1,3]",10,14,1,3,0.0
delta,"delta[10,14,1,4]",10,14,1,4,0.0
delta,"delta[10,14,1,5]",10,14,1,5,0.0
delta,"delta[10,14,2,1]",10,14,2,1,0.0
delta,"delta[10,14,2,2]",10,14,2,2,0.0
delta,"delta[10,14,2,3]",10,14,2,3,0.0
delta,"delta[10,14,2,4]",10,14,2,4,0.0
delta,"delta[10,14,2,5]",10,14,2,5,0.0
delta,"delta[10,14,3,1]",10,14,3,1,0.0
delta,"delta[10,14,3,2]",10,14,3,2,0.0
delta,"delta[10,14,3,3]",10,14,3,3,0.0
delta,"delta[10,14,3,4]",10,14,3,4,0.0
delta,"delta[10,14,4,1]",10,14,4,1,0.0
delta,"delta[10,14,4,2]",10,14,4,2,0.0
delta,"delta[10,14,4,3]",10,14,4,3,0.0
delta,"delta[10,14,4,4]",10,14,4,4,0.0
delta,"delta[10,14,5,1]",10,14,5,1,1.0
delta,"delta[10,14,5,2]",10,14,5,2,1.0
delta,"delta[10,14,5,3]",10,14,5,3,1.0
delta,"delta[10,15,1,1]",10,15,1,1,0.0
delta,"delta[10,15,1,2]",10,15,1,2,0.0
delta,"delta[10,15,1,3]",10,15,1,3,0.0
delta,"delta[10,15,1,4]",10,15,1,4,0.0
delta,"delta[10,15,1,5]",10,15,1,5,0.0
delta,"delta[10,15,2,1]",10,15,2,1,0.0
delta,"delta[10,15,2,2]",10,15,2,2,0.0
delta,"delta[10,15,2,3]",10,15,2,3,0.0
delta,"delta[10,15,2,4]",10,15,2,4,0.0
delta,"delta[10,15,2,5]",10,15,2,5,0.0
delta,"delta[10,15,3,1]",10,15,3,1,0.0
delta,"delta[10,15,3,2]",10,15,3,2,0.0
delta,"delta[10,15,3,3]",10,15,3,3,0.0
delta,"delta[10,15,3,4]",10,15,3,4,0.0
delta,"delta[10,15,4,1]",10,15,4,1,0.0
delta,"delta[10,15,4,2]",10,15,4,2,0.0
delta,"delta[10,15,4,3]",10,15,4,3,0.0
delta,"delta[10,15,4,4]",10,15,4,4,0.0
delta,"delta[10,15,5,1]",10,15,5,1,0.0
delta,"delta[10,15,5,2]",10,15,5,2,1.0
delta,"delta[10,15,5,3]",10,15,5,3,1.0
delta,"delta[10,16,1,1]",10,16,1,1,0.0
delta,"delta[10,16,1,2]",10,16,1,2,0.0
delta,"delta[10,16,1,3]",10,16,1,3,0.0
delta,"delta[10,16,1,4]",10,16,1,4,0.0
delta,"delta[10,16,1,5]",10,16,1,5,0.0
delta,"delta[10,16,2,1]",10,16,2,1,0.0
delta,"delta[10,16,2,2]",10,16,2,2,0.0
delta,"delta[10,16,2,3]",10,16,2,3,0.0
delta,"delta[10,16,2,4]",10,16,2,4,0.0
delta,"delta[10,16,2,5]",10,16,2,5,0.0
delta,"delta[10,16,3,1]",10,16,3,1,0.0
delta,"delta[10,16,3,2]",10,16,3,2,0.0
delta,"delta[10,16,3,3]",10,16,3,3,0.0
delta,"delta[10,16,3,4]",10,16,3,4,0.0
delta,"delta[10,16,4,1]",10,16,4,1,1.0
delta,"delta[10,16,4,2]",10,16,4,2,1.0
delta,"delta[10,16,4,3]",10,16,4,3,1.0
delta,"delta[10,16,4,4]",10,16,4,4,1.0
delta,"delta[10,16,5,1]",10,16,5,1,0.0
delta,"delta[10,16,5,2]",10,16,5,2,0.0
delta,"delta[10,16,5,3]",10,16,5,3,0.0
delta,"delta[10,17,1,1]",10,17,1,1,0.0
delta,"delta[10,17,1,2]",10,17,1,2,0.0
delta,"delta[10,17,1,3]",10,17,1,3,0.0
delta,"delta[10,17,1,4]",10,17,1,4,0.0
delta,"delta[10,17,1,5]",10,17,1,5,0.0
delta,"delta[10,17,2,1]",10,17,2,1,0.0
delta,"delta[10,17,2,2]",10,17,2,2,0.0
delta,"delta[10,17,2,3]",10,17,2,3,0.0
delta,"delta[10,17,2,4]",10,17,2,4,0.0
delta,"delta[10,17,2,5]",10,17,2,5,0.0
delta,"delta[10,17,3,1]",10,17,3,1,0.0
delta,"delta[10,17,3,2]",10,17,3,2,0.0
delta,"delta[10,17,3,3]",10,17,3,3,0.0
delta,"delta[10,17,3,4]",10,17,3,4,0.0
delta,"delta[10,17,4,1]",10,17,4,1,0.0
delta,"delta[10,17,4,2]",10,17,4,2,0.0
delta,"delta[10,17,4,3]",10,17,4,3,0.0
delta,"delta[10,17,4,4]",10,17,4,4,0.0
delta,"delta[10,17,5,1]",10,17,5,1,1.0
delta,"delta[10,17,5,2]",10,17,5,2,1.0
delta,"delta[10,17,5,3]",10,17,5,3,1.0
delta,"delta[10,18,1,1]",10,18,1,1,0.0
delta,"delta[10,18,1,2]",10,18,1,2,0.0
delta,"delta[10,18,1,3]",10,18,1,3,0.0
delta,"delta[10,18,1,4]",10,18,1,4,0.0
delta,"delta[10,18,1,5]",10,18,1,5,0.0
